"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_BBBspread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_AAAspread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1973-12-31",0.6462748335886004,-44.1464748922515,0.287846898484756,1.7162530598365144,1.3823016383140097,2.5,-0.5156877796389292,-1.745957075106619,0.29499999999999993,NaN,1.66221916675,-0.22197442295695577,0.7593507822617807,0.09750000000000014,NaN,NaN,NaN,NaN,NaN,NaN
"1974-03-31",-1.5020019854436018,-44.67859110508545,0.23640579235894021,2.017022487649056,1.7032765811573203,2.3325,-0.49390721182374087,-2.59025969898814,0.24749999999999983,NaN,1.73532295075,-3.1326887086712416,-1.4479004084155922,0.08750000000000013,NaN,NaN,NaN,NaN,NaN,NaN
"1974-06-30",-0.13168923114419417,-45.337233257154175,0.373975837156737,2.2109439931406794,2.4513620262728075,2.8125,0.39880666974527745,-1.111470517408364,0.2450000000000001,NaN,1.89625873025,-1.2505458515283845,-0.7921892944834141,0.06999999999999984,NaN,NaN,NaN,NaN,NaN,NaN
"1974-09-30",-1.6429805435501654,-45.57940693279399,-0.08027494444278194,3.0044430371909847,2.8238839858983233,3.025,-0.4535010449868704,-1.4727178813956465,0.3325,NaN,1.98240234375,-2.0148315658140987,-1.2001920344756778,0.12749999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"1974-12-31",-1.007424893467812,-47.48884753651854,-0.2651488204153285,2.9901436247121715,2.4156682200703106,2.335,-2.4837049963119195,-5.218911551342542,0.6200000000000001,NaN,1.8457110655,-1.1826887086712417,-1.8054597361408797,0.23249999999999993,NaN,NaN,NaN,NaN,NaN,NaN
"1975-03-31",-1.7174094679766938,-50.2662989916292,0.7464898656161012,2.2342511743427718,1.9443037546036823,1.5775,-0.057542008759980945,-5.309894594282882,0.6975,NaN,1.81493083325,-0.141858110246187,-1.6508311511365115,0.21250000000000013,NaN,NaN,NaN,NaN,NaN,NaN
"1975-06-30",0.2892432396084166,-50.80369103623745,0.664894075831618,1.4493945090643834,1.5187809595452961,1.355,0.9085471825980296,-0.8235615181931721,0.605,NaN,1.92674882825,1.5104675057796046,0.37134510234397844,0.1649999999999996,NaN,NaN,NaN,NaN,NaN,NaN
"1975-09-30",1.1400918554636652,-50.09054008794749,-0.01815030325714173,1.763759070595805,1.4928093370591977,1.54,1.0067023813710385,1.3229779372174733,0.5425,NaN,1.969229297,1.679585152838428,1.4982213517344745,0.125,NaN,NaN,NaN,NaN,NaN,NaN
"1975-12-31",0.8447252571286645,-49.89241176379302,-0.028297191825688017,1.6525163229537565,1.6148358191750312,1.3525,0.5661952026613237,1.278897786585853,0.5725000000000002,NaN,1.96503934425,0.1354675057796044,0.5234513641739325,0.13000000000000034,NaN,NaN,NaN,NaN,NaN,NaN
"1976-03-31",1.7010136314336677,-48.74272580953125,0.8165957954556657,1.0713450932916757,1.5104685218496616,1.2075,1.52233916256852,3.3862189561282285,0.565,NaN,1.898725,1.9626733881325455,1.5286819716806122,0.14000000000000012,NaN,NaN,NaN,NaN,NaN,NaN
