date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1962-06-30,0.5917132305423678,NaN,0.39388416732569764,0.2739957539356297,0.3837738825548609,0.6525,0.9187898409711348,2.2378651791618243,0.26749999999999996,NaN,NaN,0.11314142678347942,0.6233120381841761,0.08999999999999997,NaN,NaN,NaN,NaN,NaN,NaN
1962-09-30,0.5473538252480648,NaN,0.4523905725319244,0.23425745555685218,0.31779402469580553,0.7125,0.46773669625088665,0.17035892534860153,0.25750000000000006,NaN,NaN,1.0138767209011266,0.6130540713195298,0.08000000000000007,NaN,NaN,NaN,NaN,NaN,NaN
1962-12-31,-0.026208593014587223,NaN,0.6898708250818619,0.23370997227267765,0.17194136738321042,0.73,1.0767884550835882,-1.0067751254752344,0.25749999999999995,NaN,NaN,0.9991708385481854,0.7581745555179875,0.0824999999999999,NaN,NaN,NaN,NaN,NaN,NaN
1963-03-31,0.6814204690893444,NaN,0.49551299168597573,0.4879140307015639,0.32694655949510043,0.7425,0.10174523949160186,0.45071294440274245,0.23249999999999993,NaN,NaN,-0.004572880279453759,0.4201499094355077,0.06000000000000005,NaN,NaN,NaN,NaN,NaN,NaN
1963-06-30,1.0055594032863047,NaN,0.42202983728562016,0.07740366395196929,0.35787768880339854,0.74,0.6341102638943497,3.7588814167558215,0.20750000000000002,NaN,NaN,0.8013972689742777,1.1628542877992976,0.050000000000000044,NaN,NaN,NaN,NaN,NaN,NaN
1963-09-30,1.5792673775699484,NaN,0.9256412966052396,0.09943104172225325,0.3725390152106822,0.8325,1.3543397677781233,1.647993845336304,0.19500000000000006,NaN,NaN,1.861098761511591,0.9903597181960544,0.05750000000000011,NaN,NaN,NaN,NaN,NaN,NaN
1963-12-31,0.48795780170913794,NaN,0.492834868623937,0.6548739800555481,0.4875214997569266,0.8625,0.17858152079179845,2.184647413366614,0.16999999999999993,NaN,NaN,-0.16502064147348364,0.6474006904584328,0.04249999999999998,NaN,NaN,NaN,NaN,NaN,NaN
1964-03-31,1.705082567663263,-44.64566949214579,-0.45534562472855367,0.3777618026047591,0.4325357518876416,0.865,1.6737134293572264,2.3541474535749063,0.15999999999999992,NaN,NaN,1.185725627183233,1.2141668873134392,0.047499999999999876,NaN,NaN,NaN,NaN,NaN,NaN
1964-06-30,0.7447114183651626,-43.36089620853308,0.8025728666534837,0.300095710142223,0.31006147235936865,0.8725,1.3030595407521162,0.0015762683465481153,0.16249999999999987,NaN,NaN,0.2603524928548746,1.020527781009939,0.05249999999999999,NaN,NaN,NaN,NaN,NaN,NaN
1964-09-30,0.8787895246086475,-43.88381543399883,0.8073767046435254,0.49997386906444063,0.2881770876464351,0.865,1.2815827787201028,0.8746559280888411,0.16000000000000014,NaN,NaN,0.8312480152429343,0.9306859558843694,0.05750000000000011,NaN,NaN,NaN,NaN,NaN,NaN
1964-12-31,0.0051914366903993425,-43.668887855108636,0.30597553225717444,0.4273395192393892,0.2664787218414677,0.895,-0.18073379826006875,1.0581981657513007,0.15749999999999997,NaN,NaN,-0.6426325817719911,0.6051283945251118,0.0625,NaN,NaN,NaN,NaN,NaN,NaN
1965-03-31,2.1329756255040744,-43.10091170233361,-0.03413376322336514,0.4308958514530836,0.3698017183382696,0.995,1.7130666020098273,3.6658628681902394,0.14749999999999996,NaN,NaN,2.1733881366860093,1.9023099615140149,0.05499999999999994,NaN,NaN,NaN,NaN,NaN,NaN
1965-06-30,0.9731917191280637,-42.469318461693625,0.2108151412130499,0.4611515491812934,0.3062630544103495,1.02,0.7561770095515286,2.151787050812848,0.15250000000000008,NaN,NaN,-0.2319148936170213,0.8927266962082125,0.05750000000000011,NaN,NaN,NaN,NaN,NaN,NaN
1965-09-30,1.571096219281598,-42.43777415886089,0.5878738203827449,0.45903469981758427,0.31049497103889934,1.02,1.250159249021765,2.0494690725497144,0.15999999999999992,NaN,NaN,1.8514184397163123,0.9614408337407232,0.0625,NaN,NaN,NaN,NaN,NaN,NaN
1965-12-31,1.988211898280401,-42.17178943501333,0.8247857767357814,0.6475950229241079,0.3301354489202435,1.0425,2.0667314249868562,2.382362568928298,0.1399999999999999,NaN,NaN,1.6923275306254033,1.8232674516371894,0.050000000000000044,NaN,NaN,NaN,NaN,NaN,NaN
1966-03-31,2.0984141686385183,-41.80746134317569,1.1044143486999114,0.6118807992296027,0.5085409701111487,1.14,1.2469283095898565,2.256441503209261,0.1299999999999999,NaN,NaN,1.9347517730496455,1.8253292654212716,0.039999999999999813,NaN,NaN,NaN,NaN,NaN,NaN
1966-06-30,-0.058153926153248214,-41.86178530412098,0.6714178176322694,0.9056468129712503,0.8113738284028393,1.2275,-0.20542704816570723,-0.6259056022947518,0.19999999999999996,NaN,NaN,-1.341763378465506,0.19632726185314642,0.0774999999999999,NaN,NaN,NaN,NaN,NaN,NaN
1966-09-30,0.4137909897716119,-42.08364061687604,0.542091151207913,0.8820229434207238,0.8300482923633723,1.3525,0.6315256319670226,-1.144503743743841,0.24,NaN,NaN,-0.8217370593839314,0.3900841937515942,0.10250000000000004,NaN,NaN,NaN,NaN,NaN,NaN
1966-12-31,0.49617241085528896,-41.9539368011003,0.5276291566926883,0.8179689097457032,0.8681960538761135,1.39,-0.014225355971797526,-2.7282202801464095,0.32999999999999985,NaN,NaN,0.021546522705620894,0.5206525253579786,0.1399999999999999,NaN,NaN,NaN,NaN,NaN,NaN
1967-03-31,0.5206351848078938,-43.24638613738363,0.9181138698882596,0.41924495172023235,0.5531070233584234,1.205,0.062450706211159,-2.340633504335632,0.33000000000000007,NaN,NaN,-0.19114004445855826,0.190202028742803,0.14000000000000012,NaN,NaN,NaN,NaN,NaN,NaN
1967-06-30,-0.40170581755072376,-43.58987967567609,1.0186211659396927,0.5951641547659037,0.6636644635533262,0.9975,0.8289644498876925,1.9211501033297496,0.28500000000000014,NaN,NaN,0.2118450301683075,0.061536748851120926,0.10499999999999998,NaN,NaN,NaN,NaN,NaN,NaN
1967-09-30,0.5129576907763278,-43.03567475203797,0.4517623514211033,0.893697094609136,0.8992910553234701,0.9725,0.11952421094134635,0.5307382965524465,0.3075000000000001,NaN,NaN,-0.31054302953318513,0.6969996124635225,0.13000000000000012,NaN,NaN,NaN,NaN,NaN,NaN
1967-12-31,0.3931277728387528,-42.77896568074644,0.25619296933079294,1.0898473117669116,0.9978908225558136,1.0425,-0.04687422594014112,2.6386587944685402,0.29499999999999993,NaN,NaN,-0.008304223563035852,0.5964932983108628,0.12250000000000005,NaN,NaN,NaN,NaN,NaN,NaN
1968-03-31,1.6040031692483359,-43.61610224376736,1.5689406395360872,1.08793477367648,1.1222273103840497,1.1975,1.9002435431285214,1.7610255783265139,0.345,NaN,NaN,1.928262940616069,1.0891046566206875,0.16999999999999993,NaN,NaN,NaN,NaN,NaN,NaN
1968-06-30,1.1824034185999643,-42.926112098654045,0.5018678622228712,1.1102801687140396,1.1523937054766176,1.495,0.9779110712116568,-0.8420955798243313,0.38749999999999996,NaN,NaN,0.8610987615115911,1.0232824977191024,0.19500000000000006,NaN,NaN,NaN,NaN,NaN,NaN
1968-09-30,0.2995493253850512,-43.16914438144812,0.662875428055365,0.9584737912987418,1.1111748587840697,1.4875,1.482023338214944,0.7463547976848561,0.3975000000000002,NaN,NaN,0.0028473091364205685,0.8782091042417672,0.20250000000000012,NaN,NaN,NaN,NaN,NaN,NaN
1968-12-31,0.0102447343976797,-43.36538722590896,0.5837787229080238,1.3874492972250962,1.1591499104947722,1.48,-0.28142289869605985,2.618122691115987,0.3500000000000001,NaN,NaN,-0.7508291614518148,0.17982692300966274,0.15250000000000008,NaN,NaN,NaN,NaN,NaN,NaN
1969-03-31,1.1080592442373804,-42.9604401894825,0.35234510587563994,1.0022302961889995,1.104678452655783,1.6425,0.6319669713601428,2.431181811591787,0.3174999999999999,NaN,NaN,-0.5486232790988737,0.5141506892364589,0.14749999999999996,NaN,NaN,NaN,NaN,NaN,NaN
1969-06-30,-0.19855390065952605,-42.86741651458779,0.2885021779257091,1.3131336609317756,1.1966927021731522,2.0825,0.13346657666792883,-0.18500935435503685,0.36250000000000004,NaN,NaN,-0.7725562750539625,0.171071275593504,0.1875,NaN,NaN,NaN,NaN,NaN,NaN
1969-09-30,0.12113995403895128,-42.915457897197314,0.3565058238233054,1.41519406157129,1.1557183162913987,2.245,-0.19623060474873721,0.4412299414560561,0.39250000000000007,NaN,NaN,-0.4754548257786001,0.2321920900787644,0.1775,NaN,NaN,NaN,NaN,NaN,NaN
1969-12-31,-0.8963434291677119,-42.87330987469714,0.6825960519850516,1.2418564310178404,1.1734511039449114,2.235,0.21147391072584565,-2.6879175697760993,0.4149999999999998,NaN,NaN,-1.4150911854103345,-0.6362716084082232,0.18999999999999995,NaN,NaN,NaN,NaN,NaN,NaN
1970-03-31,-0.6552579083889176,-43.654505054394704,0.4169032194320632,1.3694231290725778,1.0811866407623771,2.14,-0.1061751699451774,-1.5752826771785466,0.49750000000000005,NaN,NaN,-1.2293768996960486,-1.1878343874982544,0.28,NaN,NaN,NaN,NaN,NaN,NaN
1970-06-30,-0.389841149924508,-45.162055825027366,0.14329532978795134,1.4344780442048233,1.1258296305893367,1.97,-0.39868205476034646,-1.9022333547768944,0.4600000000000002,NaN,NaN,0.13652981720107882,-0.5727432545854283,0.2500000000000002,NaN,NaN,NaN,NaN,NaN,NaN
1970-09-30,0.3596851956227054,-45.98448220145472,0.8148674634726571,0.8142939662227455,1.1090209952667074,1.6775,0.5098295537056208,0.1194417028239414,0.6125,NaN,NaN,1.192867845370093,0.29769486623556496,0.31500000000000017,NaN,NaN,NaN,NaN,NaN,NaN
1970-12-31,-1.5546314387554494,-46.75621746538679,-0.3063109693623778,1.2952595042147852,1.3923899445269505,1.3925,-0.8114843789029935,-0.7008255580982281,0.6749999999999998,NaN,NaN,-1.9186626139817629,-1.461685807816293,0.3325,NaN,NaN,NaN,NaN,NaN,NaN
1971-03-31,2.100577200934839,-47.47622335686411,0.5210188104051938,1.5163778586205545,1.2609345375398817,0.965,0.7747240614100592,1.6814260515796153,0.6099999999999999,NaN,NaN,2.959908814589666,1.432536150972319,0.2825,NaN,NaN,NaN,NaN,NaN,NaN
1971-06-30,-0.0030147238517352903,-47.442592891177995,0.13065932937718072,1.330714040057801,1.1341650611149223,1.1425,0.1730427904405918,3.188704942238396,0.5949999999999998,NaN,NaN,-0.2544403330249768,0.08484865291593646,0.30999999999999983,NaN,NaN,NaN,NaN,NaN,NaN
1971-09-30,0.2358141588779894,-47.573230897211126,0.3656895536166549,1.0031092832128774,0.9422051596386538,1.37,0.2144403976198639,1.305480059355213,0.6174999999999997,NaN,1.55926818175,0.8361393771199508,0.3163061959299496,0.3324999999999998,NaN,NaN,NaN,NaN,NaN,NaN
1971-12-31,-0.2585320924368695,-46.68671363554184,-0.13623201209671532,0.8207754724468774,0.5691997803962234,1.1875,0.8897605561985156,2.127197253706614,0.6200000000000001,NaN,1.49589918025,-0.5261794634597595,0.7170699708216599,0.3425,NaN,NaN,NaN,NaN,NaN,NaN
1972-03-31,1.139053110704591,-46.02537310313368,1.0193274433397015,1.617571480597535,0.9602655995510467,0.8875,0.17618153622382948,3.226986080650096,0.5475000000000001,NaN,1.52779603175,0.8433857539315448,0.7928920058423605,0.2975000000000001,NaN,NaN,NaN,NaN,NaN,NaN
1972-06-30,1.7425766191730307,-45.77139633926019,0.5761967945231206,0.600408790961815,0.6763136809790904,1.075,1.3106635700477876,1.2265436179323852,0.5350000000000001,NaN,1.54726601575,1.8941103916127044,0.725140533862989,0.30000000000000004,NaN,NaN,NaN,NaN,NaN,NaN
1972-09-30,0.4132370168508759,-45.89965025467847,0.4450922264360502,0.8799704797258112,0.7509720402685716,1.185,0.9727519830361686,0.6703682972738934,0.5425,NaN,1.56379920625,0.5136756090040088,1.111604340493022,0.3025,NaN,NaN,NaN,NaN,NaN,NaN
1972-12-31,1.233451727136825,-45.51553131064871,0.7385194010883,1.1206928500083535,0.6274313738830806,1.2875,1.466276978018488,4.015911664664862,0.5175000000000001,NaN,1.56563041675,1.952081406105458,2.1232750875083806,0.30499999999999994,NaN,NaN,NaN,NaN,NaN,NaN
1973-03-31,1.7606491796719692,-45.06007684224509,1.3144754710338158,1.2755973721819025,0.6977684131943107,1.635,1.182420559645081,3.023593304563943,0.27749999999999986,NaN,1.6124346775,1.7817915510329945,1.0989027216866898,0.08999999999999986,NaN,NaN,NaN,NaN,NaN,NaN
1973-06-30,0.4633413766248151,-44.47525904440487,-0.23607145375528216,1.627431699394144,1.3579785001351041,1.955,-0.3051132142175339,0.3476144645147228,0.28,NaN,1.64594920625,-0.5950200431699044,-0.11574595280172684,0.08499999999999996,NaN,NaN,NaN,NaN,NaN,NaN
1973-09-30,-1.0502956241853267,-44.39225771946796,-0.13616793361073132,1.853273439093206,1.3245733817399241,2.64,-0.22350474672161447,-0.5798150061218088,0.2725000000000002,NaN,1.7483170635,-2.0624113475177306,-0.1748183257183511,0.05249999999999999,NaN,NaN,NaN,NaN,NaN,NaN
